"landCover";"user_login";"species";"longitude";"latitude";"time_observed_at";"iNat_tag";"image_url";"url";"num_identification_agreements";"num_identification_disagreements";"quality_grade";"positional_accuracy";"genus";"cell";"AgreeRate";"trustable";"annotation";"protecArea";"alienControl";"count";"year";"dToRiverM";"dToCanalM";"landParcel";"landParcel_clean";"parcel_resid";"parcel_business";"parcel_road";"parcel_agri";"parcel_open";"nParcelType";"nReviews";"tagged";"tagFreq";"nObs";"nSp";"lnObs";"lnSp";"y";"visu_ctx_anthropized";"visu_ctx_bw";"visu_ctx_intothewild";"visu_ctx_montage";"visu_ctx_uniform_background_macro_dissection";"visu_ctx_with_human_body_presence";"visu_for_amphibian";"visu_for_bird";"visu_for_digitaldocs";"visu_for_drawingbw";"visu_for_drawingcolor";"visu_for_fish";"visu_for_food";"visu_for_humanmade";"visu_for_invertebrate";"visu_for_landscape";"visu_for_mammal";"visu_for_man";"visu_for_microscopy";"visu_for_mushroom";"visu_for_reptile";"visu_for_bark";"visu_for_branch";"visu_for_bud";"visu_for_flower";"visu_for_fruit";"visu_for_habit";"visu_for_herbarium";"visu_for_leaf";"visu_for_roots";"visu_for_seeds";"visuOld_ctx_garden_park";"visuOld_ctx_graph";"visuOld_ctx_indoor";"visuOld_ctx_into_the_wild";"visuOld_ctx_landscape";"visuOld_ctx_map";"visuOld_ctx_microscopy";"visuOld_ctx_photobw";"visuOld_ctx_photomontage";"visuOld_ctx_plantillustrationbw";"visuOld_ctx_plantillustrationcolor";"visuOld_ctx_sheet";"visuOld_ctx_terrace_balcon";"visuOld_ctx_uniform_background";"visuOld_ctx_urban_building_road";"visuOld_ctx_urban_ground_wall";"visuOld_for_amphibian";"visuOld_for_bark";"visuOld_for_branch";"visuOld_for_bud";"visuOld_for_fish";"visuOld_for_flower";"visuOld_for_food";"visuOld_for_fruit";"visuOld_for_graph";"visuOld_for_habit";"visuOld_for_hand";"visuOld_for_humanmade";"visuOld_for_invertebrate";"visuOld_for_leaf";"visuOld_for_mammal";"visuOld_for_man";"visuOld_for_map";"visuOld_for_microscopy";"visuOld_for_mushroom";"visuOld_for_reptile";"visuOld_for_scan";"simple_lc";"lc_glob"
49;"katect";"Phoenix canariensis";18.45066;-33.93169;"2020-04-24 10:36:03 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/68357334/medium.jpg?1587725003";"https://www.inaturalist.org/observations/43052034";3;1;"research";-0.0624250273982156;"Phoenix";22892;0.6;TRUE;"managed";FALSE;FALSE;1;2020;1180.49805386764;962.233663432851;"General Residential 4";"General Residential 4";TRUE;FALSE;FALSE;FALSE;FALSE;1;4;TRUE;0.610169491525424;-0.708082566342654;-0.817340160564552;-0.785544222227809;-0.798603421973931;1;-1.25127348561584;-0.284834666838849;-1.03445996018421;-0.80009911190288;19.0620859263459;-0.45175681399624;-1.19293727701721;-0.368693884822679;-0.833352992469289;-1.03646415492432;-1.05269698061548;-0.783583344158005;-0.456023239975533;-0.152128157876294;-0.161285598084873;-0.452190249494543;-0.185953869870887;-0.342911990431783;-1.51755234776535;-1.55645644363483;-1.01994302079609;-0.310638063072906;-0.525154813691195;-1.1127562567118;-0.43517913361737;5.77990115999308;-1.13273836639315;-0.470231902478576;-0.389646611639635;-1.1511113436888;-0.711066036714863;-0.359412452554601;-0.0634908632569111;-0.161803107008772;-0.866066429473098;-0.807214884417013;-0.0283882574601245;-0.0607358407124526;-0.0585414717735354;-0.0923909665120034;-0.050562677648092;-0.0603221748798608;-0.0959565645152159;-0.208805417164257;16.0061188960526;-0.280845571553208;-0.254503056930802;-0.162319197788861;-0.290590521393281;-0.368917601941983;-0.035524900518709;-0.0489831285773392;-0.427293105237652;-0.0427529006808329;5.27028962926585;-0.171789612801729;-1.47844325653661;-0.211987904103954;-0.397676497142339;0.371109971429064;-0.455975298641352;-0.0711526749867028;-0.132905179955828;-0.107347174627103;-0.0468369519138111;-0.038835967446886;-0.115579028381344;-0.0585228020056139;"Residential";190
49;"rlgibbs";"Psidium guajava";18.60853;-33.94574;"2020-04-26 13:37:49 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/69555033/medium.jpeg?1587978998";"https://www.inaturalist.org/observations/43856213";2;0;"research";-0.0678325321981119;"Psidium";24788;0.666666666666667;TRUE;"managed";FALSE;FALSE;1;2020;1323.02444205561;472.081029185083;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.435897435897436;-0.704755885395098;-0.791946938924238;-0.567953854342471;-0.540234316932721;1;0.764131504648894;1.39712478415675;-0.69130236213124;-0.114947231944682;-0.20158332956353;-0.471347396971054;0.048203494156138;-0.517557084064886;-0.543454063563725;1.52552598499941;1.7972757108744;-0.232102241041287;-0.151266617772181;-0.0884749943741644;-0.031120152289516;-0.445006962815873;-0.178070991190356;-0.32306531662118;0.997741679563204;-0.875340430039603;-0.0315790449808556;-0.293368151320551;3.18226299288091;0.171115112781492;-0.442071920723887;-0.292577351145153;-1.05501302351203;0.481920844648033;-0.185414299965177;-0.628571237132238;-0.225702078722982;-0.359350391403659;-0.0635281238824558;-0.161805675101562;1.28120176846957;-0.710648763987849;-0.0283875132351384;-0.0613320919260934;-0.0582989910130664;-0.0981297317175875;-0.0505574424527326;-0.0602844830121791;-0.0966260445172724;-0.208805482312589;-0.0961155388872612;-0.280845562062149;-0.254181106786683;-0.131365691510756;-0.126183504695838;-0.0569094158175575;-0.0353023465934579;-0.0485716807044274;-0.331558964393098;-0.052436237823167;-0.294158046181395;-0.148400353152378;0.330720801214546;-0.190361371786556;-0.358305470880949;-0.044912754218105;0.67376154633553;-0.0710126849410258;-0.13260858653161;-0.0931132321463771;-0.0491972339067716;-0.0386647212900524;-0.0773987644235112;-0.0319283175454082;"Residential";190
49;"rlgibbs";"Psidium guajava";18.60849;-33.9457;"2020-04-25 13:04:17 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/68743277/medium.jpeg?1587820624";"https://www.inaturalist.org/observations/43312863";2;0;"research";-0.0689590956980903;"Psidium";24788;0.666666666666667;TRUE;"managed";FALSE;FALSE;1;2020;1320.13011544704;465.574399072416;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.435897435897436;-0.704755885395098;-0.791946938924238;-0.567953854342471;-0.540234316932721;1;0.545886684655438;-0.154254273703626;-0.199970752219652;-0.480030476841404;-0.271654161746629;-0.388209115613594;-0.494813178259631;-0.643700104065412;-0.0531535761019929;-0.3256258725792;0.362136618648399;-0.153082609996258;-0.149136894457829;-0.121975999027654;-0.0437307221333356;-0.445615381006825;-0.0516240352644644;-0.324593781704313;-0.41314305750154;-0.0340507399590754;-0.606332762418757;-0.203398804896301;0.44537790833638;-0.134568691629215;-0.35023654096943;-0.269735022724837;-0.591519607205442;0.0520814685811662;2.12433318866503;-0.328971343725394;0.0492713128762162;-0.344934022418591;-0.063528040778428;-0.161767355279114;1.36856764599464;-0.807213805531705;-0.0283873951140772;-0.0613320753901221;-0.0585406768336101;-0.0981301232988583;-0.0505428108102048;-0.0601580163281714;-0.096362839919467;-0.207133198800072;-0.0931450007226081;-0.280821533988076;-0.254474535092658;0.231238249605536;0.0924735569192084;-0.221959845779809;-0.0108539907758966;-0.0468412521801003;-0.354465383594527;-0.0503974361265929;-0.270535097980177;-0.142687675255156;-1.02049920550623;-0.152522442948396;-0.397804368183011;-0.0430553692314141;2.87884171897442;-0.0693472719652613;-0.130713809329878;-0.0217428183660251;-0.0395523695414068;-0.0318012519247446;0.297628084160146;0.251202436758159;"Residential";190
49;"leswpowriesanbictza";"Solanum lycopersicum";18.53958;-33.86043;"2019-04-17 13:29:27 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/35023396/medium.jpeg?1555508227";"https://www.inaturalist.org/observations/22604589";2;0;"research";-0.0664806559981378;"Solanum";13813;0.666666666666667;TRUE;"managed";FALSE;FALSE;1;2019;2057.57373916825;1042.51166617958;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.166666666666667;-0.704239676282547;-0.765399479936637;-0.544400945406586;-0.369870988373684;1;1.095137951826;-0.432880526529739;-0.84659282683445;-0.395064165972076;0.0947017448384013;-0.418592001666537;-0.378399074390591;0.896967201610257;-0.712854603617333;-0.567366227968461;-0.648790906858817;-0.116880459912873;-0.0331861089004606;-0.147737908190564;0.0863484665606798;-0.448607376164603;-0.173843439972845;-0.337769745124292;-0.812987956301242;0.448280371403214;0.0991829277078954;-0.226607363728199;2.49744204641249;2.19349399435599;-0.421117528234846;-0.274199195009153;-0.765489486573413;-0.378832640112247;0.0452891603851423;2.42870137911836;-0.439837124139119;-0.35887236872902;-0.0629653699179501;6.74382894498719;-0.866061367021496;-0.805946350383106;-0.0279536187216488;-0.061070187994813;-0.0584375692066361;-0.0980801572327054;-0.0504859277430021;-0.0602853411582784;-0.0960878447140652;0.421804013691648;-0.0961143984787094;-0.110571824573179;-0.253214257189135;-0.0749222557093109;-0.283466876586793;-0.335942931638074;-0.0338496263609657;-0.046572403101951;-0.419689997150005;-0.0435683682307561;-0.29667545107173;0.026225582113812;-1.36916296239105;-0.200294809072488;3.38719587300305;-0.0448782708273786;-0.443739550917586;-0.0703808314985397;-0.125473278497863;-0.0286806311467933;-0.0456352306395899;-0.0374661068528093;-0.0406054123013551;-0.0552041226657818;"Residential";190
49;"leswpowriesanbictza";"Solanum lycopersicum";18.53956;-33.86049;"2019-08-20 10:52:38 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/48757127/medium.jpeg?1566299294";"https://www.inaturalist.org/observations/31169158";1;0;"research";-0.0689590956980903;"Solanum";13813;0.5;TRUE;"managed";FALSE;FALSE;1;2019;2061.73546940503;1042.58360469632;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;1;TRUE;0.166666666666667;-0.704239676282547;-0.765399479936637;-0.544400945406586;-0.369870988373684;1;0.812141421896093;0.842201671637153;-0.732431390292487;-0.700635355771553;1.3396427038952;-0.476420709186999;-0.739720127351937;-0.796660436917371;-0.835206995274704;-0.397139699631319;-0.347000010901154;-0.71554651988583;-0.288427767147636;-0.1274311170441;-0.108371476886967;-0.448463584431159;-0.184083878947892;-0.338945187199335;-1.07845008908718;-1.12152940649036;-0.445362184144946;-0.253952472421766;3.38426716989599;-0.650842437884926;-0.357152350634848;-0.162867248236555;-1.06008132158017;-0.606680541243756;-0.390980323751006;-0.506576603135743;-0.489433218767288;-0.359063803963423;-0.0622578549434175;-0.159818564969419;-0.851568947407514;-0.807050528106884;-0.0283874281494608;-0.061318065057313;-0.0585457899786921;-0.0964715393824528;-0.0505586915207836;-0.060320744140979;0.551590212504983;-0.208098989805781;0.00107587179479106;-0.279036743955359;5.54414779772775;-0.146131718787753;1.84549323253108;1.51255081446336;-0.0297682543496224;-0.0487474974704436;0.101077215410082;-0.0522415748677675;0.413920493358311;0.0421958512111103;-0.683758961373978;-0.200277429951335;-0.231905337781238;-0.0422061314708515;-0.260380245271551;-0.0708383807699689;-0.132076693445574;-0.103694391522922;-0.0449998016134869;-0.0391573541177847;-0.0949812822007969;-0.0185913177910062;"Residential";190
49;"canghui";"Schinus terebinthifolia";18.73401;-33.9953;"2019-11-16 06:30:51 UTC";"wild";"https://static.inaturalist.org/photos/56376230/medium.jpg?1573889276";"https://www.inaturalist.org/observations/35730494";2;0;"research";-0.0549897082983581;"Schinus";31001;0.666666666666667;TRUE;"managed";FALSE;FALSE;1;2019;1884.94683581645;75.4220615218057;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.175257731958763;-0.705903016756324;-0.802335075049821;-0.627533111609083;-0.629093958082213;1;1.28891678830077;0.163749360177104;-0.973632645172617;-0.608142643617291;-0.285027360117692;-0.465892086768927;0.168648801266196;0.53586714144138;-0.209025086970103;0.0181775169593926;0.315545666889731;0.0290792547036764;-0.0500723107405058;-0.106477850780937;-0.0232290610259029;-0.441918900506369;-0.0530926196051759;-0.292989152055639;0.479071886248634;0.441927002533014;-0.0334514377893493;-0.273025698641034;3.31216237079415;0.0852666959294631;-0.435954233267384;-0.288982921318929;-1.10817445523477;0.760235431699671;-0.331688631979198;-0.0857529379927527;0.013216373363421;-0.358961253130118;-0.0635291678508411;-0.161643111051122;-0.865541314514403;-0.807215397152103;-0.028386833031503;-0.0613318740761298;-0.0585431177484217;-0.0981300051911306;-0.0505291822301337;-0.0592709915153929;-0.096629046676529;6.29148000847507;-0.0962512468561884;-0.280845258666641;-0.254527824069641;-0.0855165554943548;-0.27879039898953;-0.255581389193219;-0.0264385722748615;-0.0472078128910492;-0.410398503077655;-0.0502366758779081;-0.270535459347243;-0.132447268831144;-1.25034664872692;2.78680858329987;-0.397289325777948;-0.0446124172870361;1.93398992633698;-0.0708414617292815;-0.131758558982032;-0.0538329359486885;-0.041060926907781;-0.0385470073196308;-0.0887147141012259;0.0768847814620867;"Residential";190
49;"rlgibbs";"Schinus terebinthifolia";18.60856;-33.9459;"2020-04-25 14:15:50 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/68763515/medium.jpeg?1587824610";"https://www.inaturalist.org/observations/43327544";2;0;"research";-0.069184408398086;"Schinus";24788;0.666666666666667;TRUE;"wild";FALSE;FALSE;1;2020;1320.8621843456;485.823661071605;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.435897435897436;-0.704755885395098;-0.791946938924238;-0.567953854342471;-0.540234316932721;0;-0.376038396176777;-0.382498849951971;0.888526625735334;-0.518338689981756;-0.211948719140998;-0.472783214630587;0.624308047023461;1.2933561373785;0.171066705669078;-0.46922286920359;0.905449171569178;0.170775350617156;0.953145953843685;-0.0660580869836197;-0.0102895800693131;-0.428856263071992;-0.077596692515159;-0.33194744050967;0.224857372056193;-0.00508296102832696;0.0312984525020961;-0.279385687145742;1.5713980298466;1.08446752036434;-0.334417512755817;-0.104703595724024;-1.02603832273698;0.167765314117985;1.2045413129837;0.462941765557694;0.529866161764848;-0.349494851951783;-0.063341182876689;-0.13504960755501;-0.699754119438167;-0.807205361242392;-0.0283082465186694;-0.0613032509138299;-0.058490912247077;-0.0979689875859085;-0.0495956294966322;-0.0601843370197813;-0.093845537139998;0.479759621976398;-0.0961515287158322;-0.276962573965897;4.59351419027436;-0.00694791500627938;-0.0610073626415139;1.28040689246504;0.0657834213064528;-0.0445691776286235;-0.249862824008498;-0.0452400358629489;0.282847583729244;1.64637972754532;-0.665289897380026;-0.167383939219558;-0.106861913253698;-0.0325782349490978;0.900489347023066;-0.068717154407185;-0.126375079948608;0.194142592739846;0.0248671371087487;-0.0381578196026775;0.0693220589122966;0.0196237868890205;"Residential";190
49;"rlgibbs";"Schinus terebinthifolia";18.60839;-33.94569;"2020-04-26 10:32:07 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/69142722/medium.jpeg?1587897780";"https://www.inaturalist.org/observations/43580779";2;0;"research";-0.0669312813981292;"Schinus";24788;0.666666666666667;TRUE;"doubtful";FALSE;FALSE;1;2020;1309.75331643924;455.212519013174;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.435897435897436;-0.704755885395098;-0.791946938924238;-0.567953854342471;-0.540234316932721;0.5;-1.06401265886719;0.379267909689179;1.17975712477094;0.21827890309889;0.370450812189393;-0.343697177226431;0.335825257640253;-0.316769566065301;-0.876692327480735;-0.781846368351975;-0.496808033201793;-0.195716315548024;-0.175430538655623;-0.152465925481142;-0.0236229484965971;-0.448998651867593;-0.156395337428296;-0.330771156625987;-0.833833303695523;-0.31240466313257;-0.611784895813839;-0.293698889878919;3.16651714577368;-0.351788345556508;-0.400783700367067;-0.167129050392953;-1.04166520365363;-0.572956208844137;-0.182515842891365;0.150926893245326;-0.26206204239801;-0.355303451148688;-0.0634167015858392;-0.161799504164184;1.37233970941342;-0.805036941230774;-0.0283837270364162;-0.0612912513310875;-0.0585357261640971;-0.0975939248871854;-0.0503337237611307;-0.060128202121784;-0.0956518747586893;-0.208805835486817;-0.0959908079435241;-0.279913423715621;-0.254440608405778;0.293803972052516;0.0746296387239584;2.79917232363259;0.0153740477247278;-0.0356450123989917;-0.404878496622701;-0.0369721635627396;-0.178804951421478;0.560793265774223;0.0374282248449966;-0.207807976195978;-0.386857340104309;-0.0434875819689643;-0.0453544625958782;-0.0573322142245941;-0.126520053364844;0.218756241171897;0.131158547681833;-0.0358474451858791;0.220666272484289;0.0692508214902058;"Residential";190
49;"jeremygilmore";"Echium candicans";18.457;-34.08778;"2020-04-26 08:25:00 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/69144348/medium.jpeg?1587898311";"https://www.inaturalist.org/observations/43586289";1;0;"research";-0.069184408398086;"Echium";42503;0.5;TRUE;"managed";FALSE;FALSE;1;2020;559.401636507844;368.538933951678;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;1;TRUE;0.0872093023255814;-0.356314734422738;0.335742949375168;0.693418062174157;0.834402029275296;1;1.71464842926891;-1.06959886510816;-1.14859744936591;-0.74691029804005;-0.592511115782105;-0.616389396521523;-0.576813705764958;-1.01916651372178;-0.747647313113537;-0.677369387013524;-1.05421915541236;-0.33132782513473;-0.542274598188735;-0.165780738572253;-0.102931341181753;-0.453107072902099;-0.104692141807486;-0.30227469302541;-1.04757315921907;-1.06243315774049;-0.766150919768177;-0.311906968561465;-0.507635860066962;-0.518214297305725;-0.443534283194465;-0.303806816581476;1.63386395306337;-0.52546846057215;-0.194732549430511;-0.949903137051325;-0.277306456907041;-0.329800938579569;-0.0631834753016096;-0.158518602625621;-0.866005251728841;-0.807215030119833;-0.0283870226609662;-0.0608772456310697;-0.0585164408210585;-0.0981121486141128;-0.050474981978305;-0.0597956733484264;-0.0936204361749106;4.61998567585908;3.92741935271138;-0.280842806665163;-0.253864864706256;-0.154210540548332;-0.291232015791351;-0.347971116828783;-0.0357864169970536;-0.0487179789251828;-0.403553313256115;-0.0522756770304365;-0.292681838309021;-0.150575416704866;0.457440111534576;-0.157576923418776;-0.386233909025103;-0.044985259798432;0.727521806751903;-0.0711614375647361;-0.132827984985691;-0.106591109098464;-0.0539846631453791;-0.0391637655225073;-0.109488005829926;0.220191457535839;"Residential";130
49;"rlgibbs";"Psidium guajava";18.60859;-33.94586;"2020-04-26 13:28:54 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/69245258/medium.jpeg?1587918299";"https://www.inaturalist.org/observations/43652071";2;0;"research";-0.0678325321981119;"Psidium";24788;0.666666666666667;TRUE;"managed";FALSE;FALSE;1;2020;1325.41479936437;485.919713122214;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.435897435897436;-0.704755885395098;-0.791946938924238;-0.567953854342471;-0.540234316932721;1;1.06193186265018;0.718153004563425;-0.811006440350698;-0.606404744539482;0.255825584550597;-0.574279228190704;0.277739764667064;3.22387006061737;0.0719695341083367;0.114035243417105;0.81615715768654;0.774249130040067;0.219584875420615;0.07196602872827;0.138063223092877;-0.293987284806436;-0.0909627329057102;-0.128358940258671;1.37947095679504;0.339675457019762;0.430106261187827;-0.258891793581368;2.49183262874263;4.08580921839181;-0.414855003774591;-0.250649648961821;-0.953751177115744;0.126908187665131;-0.271167314925154;0.436651863997172;0.14429257404777;-0.31275690972594;-0.0632761682417723;-0.161804899502008;1.35243772568715;-0.807099783891629;-0.0283661953005119;-0.0613203360889718;-0.0585550242739898;-0.0981149461247663;-0.0503807489778503;-0.0602878708678068;-0.0966291477667726;-0.208805707395847;-0.0962466648255608;-0.280842890936978;-0.254476075995795;1.02369519969132;0.022032538909304;1.16719727689634;0.0779964912781077;-0.0110234570677356;-0.397207143905358;-0.00161767574815235;-0.2468850188936;0.802867090107822;0.363375776883845;-0.120334044919881;-0.336232786201903;-0.0437022767263582;-0.011614428529579;-0.0394094288362531;-0.0656262498506367;0.94402547180548;0.211071191936518;-0.0324145952458597;1.48808925055294;-0.00562416245511235;"Residential";190
49;"kellygraham";"Psidium guajava";18.48254;-33.95618;"2021-05-01 11:53:00 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/124555686/medium.jpg?1619876575";"https://www.inaturalist.org/observations/76135238";1;0;"research";-0.0216434286989973;"Psidium";25871;0.5;TRUE;"managed";TRUE;FALSE;1;2021;1392.43023023062;810.029744398186;"Open Space 2 : Public Open Space";"Open Space 2 : Public Open Space";FALSE;FALSE;FALSE;FALSE;TRUE;1;1;TRUE;0.170731707317073;-0.709114984567757;-0.826574059342849;-0.901219272238062;-0.94632754935511;1;1.42936060868462;-0.585372093605405;-1.10408937146754;-0.375551564155955;-0.186312486503034;-0.538338251372866;-1.09376746712525;-1.26887984624127;-1.0699850443285;-0.749481599563957;-1.02553511256334;-0.66200244485045;-0.791673398028467;-0.168255229466645;-0.150044751562449;-0.445494212681755;-0.223067209189412;-0.270644834549786;-1.28714448061096;-1.40574235378686;-1.05754872157157;-0.275875736217613;-0.50768604505852;-1.0694985172545;-0.441181261574606;-0.293826951067413;1.77379100780395;-0.554605815402423;-0.388706655432584;-0.692910128403152;-0.500811686356287;-0.359081812518388;-0.0635222987236924;-0.160977758953945;-0.866106540589753;-0.804343043206981;-0.0283880224309689;-0.0613236928745371;-0.0584370580230809;-0.098121455473685;-0.0505663393816957;-0.0602970707531016;-0.0965379516938901;-0.208572064229657;-0.0960971926991011;4.46195457018357;-0.171654969806869;-0.16244064288446;-0.293150435495891;-0.367752764844554;-0.0360116193122252;-0.0491131745844712;-0.427744761198535;-0.0525800666328271;-0.297706309274086;-0.165563488347597;-1.35547028154051;-0.212522966384377;3.41261452025099;-0.0455660571579784;-0.456096267405491;-0.0711696242352927;-0.132869723287686;-0.107309435947058;-0.0545128574357002;-0.0392242994771564;-0.115682767327725;-0.058522101002113;"Residential";190
49;"jeremygilmore";"Phoenix canariensis";18.45624;-34.08983;"2021-05-01 08:15:00 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/124601652/medium.jpeg?1619882316";"https://www.inaturalist.org/observations/76165903";1;0;"research";-0.0685084702980989;"Phoenix";42731;0.5;TRUE;"managed";FALSE;FALSE;1;2021;659.072906906516;80.484075678435;NA;NA;FALSE;FALSE;FALSE;FALSE;FALSE;0;1;TRUE;0.0872093023255814;-0.356314734422738;0.335742949375168;0.693418062174157;0.834402029275296;1;0.343809605014663;-0.673993249424849;-0.780446463836225;-0.0918711021277766;-0.184304821396901;1.07026977324593;0.725275255177237;-0.498844403702319;0.815725689510114;0.139131380994112;0.81223814962846;-0.271014968943381;-0.0143831744625383;-0.0449417782622407;0.00723603141289731;-0.451304745888595;-0.0962787894345948;-0.0148146717113212;-0.0295852646535047;0.583455237876665;2.05622505921571;-0.208434119914332;-0.516391794228438;-0.113610992054216;-0.436812711331261;-0.2445660882425;1.23589643326233;0.361764533620358;-0.124289302475476;0.365435314522138;0.353861114512399;-0.33505067981809;-0.0633739626709665;-0.161796610022929;-0.650927985107952;1.22167310814819;-0.0283836386059984;-0.0610488333510255;-0.0585194941742599;-0.0980085435807084;-0.0505319241348227;-0.0601657079412663;-0.0964602896839665;-0.208749850676182;-0.0961501685894256;-0.280318817417039;-0.25452862655023;-0.16133016657242;-0.271261414202515;-0.324157317486377;-0.0360092098312573;-0.0490994518371034;-0.419486138678734;-0.0525913312986317;-0.292725353366113;-0.170404648518989;1.11466875119636;-0.201488415629012;-0.397395525488755;-0.0455407886880019;-0.309204430028831;-0.071168708623352;-0.132828536656948;-0.107284433456818;-0.054185814001007;-0.0392185033585987;-0.115329165106248;-0.0589028456359459;"Residential";130
49;"rockkat";"Schinus terebinthifolia";18.47502;-34.03023;"2019-06-02 14:41:11 UTC";"wild";"https://static.inaturalist.org/photos/40745744/medium.jpg?1559486707";"https://www.inaturalist.org/observations/26250806";2;0;"research";-0.0678325321981119;"Schinus";35215;0.666666666666667;TRUE;"wild";FALSE;FALSE;1;2019;826.75457206407;40.8543954411193;"Single Residential 1 : Conventional Housing";"Single Residential 1 : Conventional Housing";TRUE;FALSE;FALSE;FALSE;FALSE;1;2;TRUE;0.296296296296296;-0.709917976520615;-0.832345246079284;-1.03398338459283;-1.07078381430214;0;-0.913472710946532;-0.536077758891371;1.55427576368359;-0.461647628696041;-0.312069188884052;-0.590215654720359;-0.561173253356448;-0.554435100796531;0.768601879619118;-0.194801276712556;-0.717342217926081;-0.463584667152057;-0.417323277225059;-0.124495932726683;-0.116373452024179;-0.443474117442929;-0.175632383571332;-0.339390486167936;0.0472182836898513;-0.165332200519194;0.0830789659438286;-0.281485304018043;3.20170333982297;-0.231176629946232;-0.385123068912456;-0.0805266898914009;-1.113910933974;0.140817728208132;-0.246931153146957;-0.28475007365113;-0.0847823776849911;-0.355744797299087;-0.0635305162665036;-0.161805895264293;1.37537137384075;-0.80721653173929;-0.0283883036564883;-0.0613325427984619;-0.0585556280859318;-0.0981302728960692;-0.0505728422138857;-0.0603230320822457;-0.0966399075011982;-0.208805867387196;-0.0962557424693611;-0.280845735490775;-0.254526038085243;0.130201060075772;-0.0174092259765237;2.35810905231207;0.455081369175174;-0.0423583928087136;-0.345085682498144;-0.0263046990405493;1.17647248492524;0.00492025927828678;-0.786187491987734;-0.119384408177062;-0.394411409683729;-0.0429869086054366;0.3586904044305;-0.0574116907598223;-0.113534443227148;-0.0202471977180623;-0.0389921060387079;-0.0379881453833128;0.526515009244146;-0.052253323438064;"Residential";190
49;"tonyrebelo";"Centranthus ruber";18.40135;-34.10795;"2019-01-20 06:34:00 UTC";"wild";"https://inaturalist-open-data.s3.amazonaws.com/photos/30755934/medium.jpeg?1548712151";"https://www.inaturalist.org/observations/19936743";2;0;"research";-0.0651287797981637;"Centranthus";44986;0.666666666666667;TRUE;"doubtful";TRUE;FALSE;1;2019;272.839530178781;310.739387396573;NA;NA;FALSE;FALSE;FALSE;FALSE;FALSE;0;2;TRUE;0.0133319336552593;1.47404806554927;1.42880571725596;1.27091430200337;1.13324000238453;0.5;0.856478101003896;-0.193368150575549;-0.863690576268313;0.489483129799865;-0.123843345785295;-0.406956714513767;-0.297009623448993;3.47573424524783;1.95864378073288;0.696957358824937;-0.515336196574825;1.12167749121762;0.920969187995541;0.313421106425969;0.0120101312723044;-0.447654068200624;0.403457150930314;-0.318242826349466;1.67549384669085;-0.457472696965308;0.320192906628866;0.759755946818525;0.545269091797823;0.692248357325559;-0.341484761807607;-0.248131599643803;0.163773169087095;-0.417636380670606;-0.377732028547785;-0.640316720071541;0.0160303868003582;-0.359395323167568;0.0115241943045932;-0.161795910253976;-0.649768763253744;1.17510163859026;-0.0276552526646726;-0.0593827174444042;-0.0583960327981152;0.143034905554288;-0.0504688444467759;-0.0600321797189471;-0.0964751435570586;-0.13591929646745;-0.0962446540574133;-0.280841971628399;-0.252191790488732;-0.106196908129435;-0.0132808072014131;-0.1150808102483;-0.0320328851012682;-0.0472828190226498;-0.354427858012613;-0.0497050743994794;-0.284970621552187;0.0185199655413836;0.953739982017705;-0.191012696246817;-0.388950969675728;-0.0449838715884009;-0.330297883065767;-0.0696024149876395;-0.128888551354537;-0.0269968567991787;0.0439661077377999;-0.0382260454660448;-0.0372939107535484;-0.0581037013456423;"Residential";50
